76	JEREMY	0.24	790298
77	AARON	0.24	783766
78	RANDY	0.23	757641
79	HOWARD	0.23	751109
80	EUGENE	0.23	751109
81	CARLOS	0.23	747844
82	RUSSELL	0.22	731515
83	BOBBY	0.22	728250
84	VICTOR	0.22	724984
85	MARTIN	0.22	705390
86	ERNEST	0.22	702124
87	PHILLIP	0.21	695593
88	TODD	0.21	695593
89	JESSE	0.21	682530
90	CRAIG	0.21	672733
91	ALAN	0.20	666201
92	SHAWN	0.20	653139
93	CLARENCE	0.20	643342
94	SEAN	0.20	643342
95	PHILIP	0.20	643342
96	CHRIS	0.20	643342
97	JOHNNY	0.20	636810
98	EARL	0.19	630279
99	JIMMY	0.19	623747
100	ANTONIO	0.19	620482
101	DANNY	0.19	620482
102	BRYAN	0.19	620482
103	TONY	0.19	620482
104	LUIS	0.19	617216
105	MIKE	0.19	617216
106	STANLEY	0.19	607419
107	LEONARD	0.19	607419
108	NATHAN	0.19	604153
109	DALE	0.18	600888
110	MANUEL	0.18	591090
111	RODNEY	0.18	587825
112	CURTIS	0.18	587825
113	NORMAN	0.18	578028
114	ALLEN	0.17	568231
115	MARVIN	0.17	558434
116	VINCENT	0.17	548636
117	GLENN	0.17	545371
118	JEFFERY	0.17	542105
119	TRAVIS	0.17	542105
120	JEFF	0.17	542105
121	CHAD	0.17	538839
122	JACOB	0.17	538839
123	LEE	0.16	529042
124	MELVIN	0.16	529042
125	ALFRED	0.16	529042
126	KYLE	0.16	522511
127	FRANCIS	0.16	522511
128	BRADLEY	0.16	519245
129	JESUS	0.16	506182
130	HERBERT	0.16	506182
131	FREDERICK	0.15	502917
132	RAY	0.15	499651
133	JOEL	0.15	496385
134	EDWIN	0.15	483323
135	DON	0.15	473525
136	EDDIE	0.14	470260
137	RICKY	0.14	460463
138	TROY	0.14	450666
139	RANDALL	0.14	450666
140	BARRY	0.13	437603
141	ALEXANDER	0.13	431071
142	BERNARD	0.13	414743
143	MARIO	0.13	408212
144	LEROY	0.13	408212
145	FRANCISCO	0.12	404946
146	MARCUS	0.12	404946
147	MICHEAL	0.12	401680
148	THEODORE	0.12	401680
149	CLIFFORD	0.12	401680
150	MIGUEL	0.12	398415
151	OSCAR	0.12	398415
152	JAY	0.12	385352
153	JIM	0.12	385352
154	TOM	0.12	382086
155	CALVIN	0.12	375555
156	ALEX	0.12	375555
157	JON	0.12	375555
158	RONNIE	0.11	369023
159	BILL	0.11	365758
160	LLOYD	0.11	365758
161	TOMMY	0.11	365758
162	LEON	0.11	365758
163	DEREK	0.11	365758
164	WARREN	0.11	359226
165	DARRELL	0.11	352695
166	JEROME	0.11	352695
167	FLOYD	0.11	349429
168	LEO	0.11	346163
169	ALVIN	0.11	342898
170	TIM	0.10	339632
171	WESLEY	0.10	339632
172	GORDON	0.10	339632
173	DEAN	0.10	339632
174	GREG	0.10	339632
175	JORGE	0.10	339632
176	DUSTIN	0.10	336366
177	PEDRO	0.10	336366
178	DERRICK	0.10	336366
179	DAN	0.10	329835
180	LEWIS	0.10	323304
181	ZACHARY	0.10	323304
182	COREY	0.10	320038
183	HERMAN	0.10	316772
184	MAURICE	0.10	316772
185	VERNON	0.10	316772
186	ROBERTO	0.10	316772
187	CLYDE	0.10	310241
188	GLEN	0.09	306975
189	HECTOR	0.09	306975
190	SHANE	0.09	303709
191	RICARDO	0.09	303709
192	SAM	0.09	300444
193	RICK	0.09	297178
194	LESTER	0.09	297178
195	BRENT	0.09	293912
196	RAMON	0.09	293912
197	CHARLIE	0.09	293912
198	TYLER	0.09	290647
199	GILBERT	0.09	290647
200	GENE	0.09	284115
201	MARC	0.09	284115
202	REGINALD	0.08	274318
203	RUBEN	0.08	267787
204	BRETT	0.08	267787
205	ANGEL	0.08	267787
206	NATHANIEL	0.08	264521
207	RAFAEL	0.08	264521
208	LESLIE	0.08	264521
209	EDGAR	0.08	261255
210	MILTON	0.08	261255
211	RAUL	0.08	257990
212	BEN	0.08	254724
213	CHESTER	0.08	254724
214	CECIL	0.08	254724
215	DUANE	0.08	251458
216	FRANKLIN	0.08	251458
217	ANDRE	0.08	248193
218	ELMER	0.07	241661
219	BRAD	0.07	238396
220	GABRIEL	0.07	238396
221	RON	0.07	235130
222	MITCHELL	0.07	235130
223	ROLAND	0.07	235130
224	ARNOLD	0.07	235130
225	HARVEY	0.07	235130
226	JARED	0.07	231864
227	ADRIAN	0.07	225333
228	KARL	0.07	225333
229	CORY	0.07	222067
230	CLAUDE	0.07	222067
231	ERIK	0.07	222067
232	DARRYL	0.07	218801
233	JAMIE	0.07	215536
234	NEIL	0.07	215536
235	JESSIE	0.07	212270
236	CHRISTIAN	0.07	212270
237	JAVIER	0.07	212270
238	FERNANDO	0.07	212270
239	CLINTON	0.07	212270
240	TED	0.06	209004
241	MATHEW	0.06	209004
242	TYRONE	0.06	209004
243	DARREN	0.06	209004
244	LONNIE	0.06	209004
245	LANCE	0.06	205739
246	CODY	0.06	205739
247	JULIO	0.06	205739
248	KELLY	0.06	205739
249	KURT	0.06	202473
250	ALLAN	0.06	199207
251	NELSON	0.06	199207
252	GUY	0.06	195942
253	CLAYTON	0.06	195942
254	HUGH	0.06	195942
255	MAX	0.06	192676
256	DWAYNE	0.06	192676
257	DWIGHT	0.06	189410
258	ARMANDO	0.06	189410
259	FELIX	0.06	189410
260	JIMMIE	0.06	189410
261	EVERETT	0.06	186145
262	JORDAN	0.06	182879
263	IAN	0.06	182879
264	WALLACE	0.06	182879
265	KEN	0.06	179613
266	BOB	0.06	179613
267	JAIME	0.06	179613
268	CASEY	0.05	176347
269	ALFREDO	0.05	176347
270	ALBERTO	0.05	173082
271	DAVE	0.05	173082
272	IVAN	0.05	173082
273	JOHNNIE	0.05	169816
274	SIDNEY	0.05	169816
275	BYRON	0.05	169816
276	JULIAN	0.05	169816
277	ISAAC	0.05	166550
278	MORRIS	0.05	166550
279	CLIFTON	0.05	163285
280	WILLARD	0.05	163285
281	DARYL	0.05	163285
282	ROSS	0.05	163285
283	VIRGIL	0.05	160019
284	ANDY	0.05	160019
285	MARSHALL	0.05	160019
286	SALVADOR	0.05	160019
287	PERRY	0.05	160019
288	KIRK	0.05	160019
289	SERGIO	0.05	160019
290	MARION	0.05	156753
291	TRACY	0.05	156753
292	SETH	0.05	156753
293	KENT	0.05	156753
294	TERRANCE	0.05	156753
295	RENE	0.05	156753
296	EDUARDO	0.05	153488
297	TERRENCE	0.05	153488
298	ENRIQUE	0.05	150222
299	FREDDIE	0.05	150222
300	WADE	0.05	146956
301	AUSTIN	0.04	143690
302	STUART	0.04	143690
303	FREDRICK	0.04	140425
304	ARTURO	0.04	140425
305	ALEJANDRO	0.04	140425
306	JACKIE	0.04	140425
307	JOEY	0.04	140425
308	NICK	0.04	140425
309	LUTHER	0.04	140425
310	WENDELL	0.04	137159
311	JEREMIAH	0.04	137159
312	EVAN	0.04	137159
313	JULIUS	0.04	137159
314	DANA	0.04	137159
315	DONNIE	0.04	133893
316	OTIS	0.04	133893
317	SHANNON	0.04	130628
318	TREVOR	0.04	130628
319	OLIVER	0.04	130628
320	LUKE	0.04	130628
321	HOMER	0.04	130628
322	GERARD	0.04	130628
323	DOUG	0.04	130628
324	KENNY	0.04	127362
325	HUBERT	0.04	127362
326	ANGELO	0.04	127362
327	SHAUN	0.04	127362
328	LYLE	0.04	124096
329	MATT	0.04	124096
330	LYNN	0.04	124096
331	ALFONSO	0.04	124096
332	ORLANDO	0.04	120831
333	REX	0.04	120831
334	CARLTON	0.04	120831
335	ERNESTO	0.04	120831
336	CAMERON	0.04	120831
337	NEAL	0.04	120831
338	PABLO	0.04	117565
339	LORENZO	0.04	117565
340	OMAR	0.04	117565
341	WILBUR	0.04	117565
342	BLAKE	0.04	117565
343	GRANT	0.04	117565
344	HORACE	0.04	117565
345	RODERICK	0.04	117565
346	KERRY	0.04	117565
347	ABRAHAM	0.04	114299
348	WILLIS	0.04	114299
349	RICKEY	0.04	114299
350	JEAN	0.04	114299
351	IRA	0.04	114299
352	ANDRES	0.03	111034
353	CESAR	0.03	111034
354	JOHNATHAN	0.03	111034
355	MALCOLM	0.03	111034
356	RUDOLPH	0.03	111034
357	DAMON	0.03	111034
358	KELVIN	0.03	111034
359	RUDY	0.03	111034
360	PRESTON	0.03	111034
361	ALTON	0.03	107768
362	ARCHIE	0.03	107768
363	MARCO	0.03	107768
364	WM	0.03	107768
365	PETE	0.03	104502
366	RANDOLPH	0.03	104502
367	GARRY	0.03	104502
368	GEOFFREY	0.03	104502
369	JONATHON	0.03	104502
370	FELIPE	0.03	104502
371	BENNIE	0.03	104502
372	GERARDO	0.03	104502
373	ED	0.03	104502
374	DOMINIC	0.03	104502
375	ROBIN	0.03	104502
376	LOREN	0.03	104502
377	DELBERT	0.03	101236
378	COLIN	0.03	101236
379	GUILLERMO	0.03	101236
380	EARNEST	0.03	101236
381	LUCAS	0.03	101236
382	BENNY	0.03	97971
383	NOEL	0.03	97971
384	SPENCER	0.03	97971
385	RODOLFO	0.03	97971
386	MYRON	0.03	97971
387	EDMUND	0.03	97971
388	GARRETT	0.03	94705
389	SALVATORE	0.03	94705
390	CEDRIC	0.03	94705
391	LOWELL	0.03	94705
392	GREGG	0.03	94705
393	SHERMAN	0.03	91439
394	WILSON	0.03	91439
395	DEVIN	0.03	91439
396	SYLVESTER	0.03	91439
397	KIM	0.03	91439
398	ROOSEVELT	0.03	91439
399	ISRAEL	0.03	91439
400	JERMAINE	0.03	91439
401	FORREST	0.03	88174
402	WILBERT	0.03	88174
403	LELAND	0.03	88174
404	SIMON	0.03	84908
405	GUADALUPE	0.03	84908
406	CLARK	0.03	84908
407	IRVING	0.03	84908
408	CARROLL	0.03	84908
409	BRYANT	0.03	84908
410	OWEN	0.03	84908
411	RUFUS	0.03	81642
412	WOODROW	0.03	81642
413	SAMMY	0.03	81642
414	KRISTOPHER	0.03	81642
415	MACK	0.03	81642
416	LEVI	0.03	81642
417	MARCOS	0.03	81642
418	GUSTAVO	0.03	81642
419	JAKE	0.03	81642
420	LIONEL	0.02	78377
421	MARTY	0.02	78377
422	TAYLOR	0.02	78377
423	ELLIS	0.02	78377
424	DALLAS	0.02	78377
425	GILBERTO	0.02	78377
426	CLINT	0.02	78377
427	NICOLAS	0.02	78377
428	LAURENCE	0.02	78377
429	ISMAEL	0.02	78377
430	ORVILLE	0.02	78377
431	DREW	0.02	78377
432	JODY	0.02	78377
433	ERVIN	0.02	75111
434	DEWEY	0.02	75111
435	AL	0.02	75111
436	WILFRED	0.02	75111
437	JOSH	0.02	75111
438	HUGO	0.02	75111
439	IGNACIO	0.02	75111
440	CALEB	0.02	75111
441	TOMAS	0.02	75111
442	SHELDON	0.02	75111
443	ERICK	0.02	75111
444	FRANKIE	0.02	75111
445	STEWART	0.02	71845
446	DOYLE	0.02	71845
447	DARREL	0.02	71845
448	ROGELIO	0.02	71845
449	TERENCE	0.02	71845
450	SANTIAGO	0.02	71845
451	ALONZO	0.02	71845
452	ELIAS	0.02	71845
453	BERT	0.02	71845
454	ELBERT	0.02	71845
455	RAMIRO	0.02	71845
456	CONRAD	0.02	71845
457	PAT	0.02	71845
458	NOAH	0.02	71845
459	GRADY	0.02	68580
460	PHIL	0.02	68580
461	CORNELIUS	0.02	68580
462	LAMAR	0.02	68580
463	ROLANDO	0.02	68580
464	CLAY	0.02	68580
465	PERCY	0.02	68580
466	DEXTER	0.02	68580
467	BRADFORD	0.02	68580
468	MERLE	0.02	68580
469	DARIN	0.02	65314
470	AMOS	0.02	65314
471	TERRELL	0.02	65314
472	MOSES	0.02	65314
473	IRVIN	0.02	65314
474	SAUL	0.02	65314
475	ROMAN	0.02	65314
476	DARNELL	0.02	65314
477	RANDAL	0.02	65314
478	TOMMIE	0.02	65314
479	TIMMY	0.02	62048
480	DARRIN	0.02	62048
481	WINSTON	0.02	62048
482	BRENDAN	0.02	62048
483	TOBY	0.02	62048
484	VAN	0.02	62048
485	ABEL	0.02	62048
486	DOMINICK	0.02	62048
487	BOYD	0.02	62048
488	COURTNEY	0.02	62048
489	JAN	0.02	62048
490	EMILIO	0.02	62048
491	ELIJAH	0.02	62048
492	CARY	0.02	62048
493	DOMINGO	0.02	62048
494	SANTOS	0.02	62048
495	AUBREY	0.02	62048
496	EMMETT	0.02	62048
497	MARLON	0.02	62048
498	EMANUEL	0.02	62048
499	JERALD	0.02	62048
500	EDMOND	0.02	62048
501	EMIL	0.02	62048
502	DEWAYNE	0.02	58782
503	WILL	0.02	58782
504	OTTO	0.02	58782
505	TEDDY	0.02	58782
506	REYNALDO	0.02	58782
507	BRET	0.02	58782
508	MORGAN	0.02	58782
509	JESS	0.02	58782
510	TRENT	0.02	58782
511	HUMBERTO	0.02	58782
512	EMMANUEL	0.02	58782
513	STEPHAN	0.02	58782
514	LOUIE	0.02	58782
515	VICENTE	0.02	55517
516	LAMONT	0.02	55517
517	STACY	0.02	55517
518	GARLAND	0.02	55517
519	MILES	0.02	55517
520	MICAH	0.02	55517
521	EFRAIN	0.02	55517
522	BILLIE	0.02	55517
523	LOGAN	0.02	55517
524	HEATH	0.02	55517
525	RODGER	0.02	55517
526	HARLEY	0.02	55517
527	DEMETRIUS	0.02	55517
528	ETHAN	0.02	55517
529	ELDON	0.02	55517
530	ROCKY	0.02	52251
531	PIERRE	0.02	52251
532	JUNIOR	0.02	52251
533	FREDDY	0.02	52251
534	ELI	0.02	52251
535	BRYCE	0.02	52251
536	ANTOINE	0.02	52251
537	ROBBIE	0.02	52251
538	KENDALL	0.02	52251
539	ROYCE	0.02	52251
540	STERLING	0.02	52251
541	MICKEY	0.02	52251
542	CHASE	0.02	52251
543	GROVER	0.02	52251
544	ELTON	0.02	52251
545	CLEVELAND	0.02	52251
546	DYLAN	0.02	52251
547	CHUCK	0.02	52251
548	DAMIAN	0.02	52251
549	REUBEN	0.02	48985
550	STAN	0.02	48985
551	AUGUST	0.02	48985
552	LEONARDO	0.02	48985
553	JASPER	0.02	48985
554	RUSSEL	0.02	48985
555	ERWIN	0.02	48985
556	BENITO	0.02	48985
557	HANS	0.02	48985
558	MONTE	0.02	48985
559	BLAINE	0.02	48985
560	ERNIE	0.02	48985
561	CURT	0.02	48985
562	QUENTIN	0.02	48985
563	AGUSTIN	0.02	48985
564	MURRAY	0.02	48985
565	JAMAL	0.01	45720
566	DEVON	0.01	45720
567	ADOLFO	0.01	45720
568	HARRISON	0.01	45720
569	TYSON	0.01	45720
570	BURTON	0.01	45720
571	BRADY	0.01	45720
572	ELLIOTT	0.01	45720
573	WILFREDO	0.01	45720
574	BART	0.01	45720
575	JARROD	0.01	45720
576	VANCE	0.01	45720
577	DENIS	0.01	45720
578	DAMIEN	0.01	45720
579	JOAQUIN	0.01	45720
580	HARLAN	0.01	45720
581	DESMOND	0.01	45720
582	ELLIOT	0.01	45720
583	DARWIN	0.01	45720
584	ASHLEY	0.01	45720
585	GREGORIO	0.01	45720
586	BUDDY	0.01	45720
587	XAVIER	0.01	42454
588	KERMIT	0.01	42454
589	ROSCOE	0.01	42454
590	ESTEBAN	0.01	42454
591	ANTON	0.01	42454
592	SOLOMON	0.01	42454
593	SCOTTY	0.01	42454
594	NORBERT	0.01	42454
595	ELVIN	0.01	42454
596	WILLIAMS	0.01	42454
597	NOLAN	0.01	42454
598	CAREY	0.01	42454
599	ROD	0.01	42454
600	QUINTON	0.01	42454
601	HAL	0.01	42454
602	BRAIN	0.01	42454
603	ROB	0.01	42454
604	ELWOOD	0.01	42454
605	KENDRICK	0.01	42454
606	DARIUS	0.01	42454
607	MOISES	0.01	42454
608	SON	0.01	39188
609	MARLIN	0.01	39188
610	FIDEL	0.01	39188
611	THADDEUS	0.01	39188
612	CLIFF	0.01	39188
613	MARCEL	0.01	39188
614	ALI	0.01	39188
615	JACKSON	0.01	39188
616	RAPHAEL	0.01	39188
617	BRYON	0.01	39188
618	ARMAND	0.01	39188
619	ALVARO	0.01	39188
620	JEFFRY	0.01	39188
621	DANE	0.01	39188
622	JOESPH	0.01	39188
623	THURMAN	0.01	39188
624	NED	0.01	39188
625	SAMMIE	0.01	39188
626	RUSTY	0.01	39188
627	MICHEL	0.01	39188
628	MONTY	0.01	39188
629	RORY	0.01	39188
630	FABIAN	0.01	39188
631	REGGIE	0.01	39188
632	MASON	0.01	39188
633	GRAHAM	0.01	39188
634	KRIS	0.01	35923
635	ISAIAH	0.01	35923
636	VAUGHN	0.01	35923
637	GUS	0.01	35923
638	AVERY	0.01	35923
639	LOYD	0.01	35923
640	DIEGO	0.01	35923
641	ALEXIS	0.01	35923
642	ADOLPH	0.01	35923
643	NORRIS	0.01	35923
644	MILLARD	0.01	35923
645	ROCCO	0.01	35923
646	GONZALO	0.01	35923
647	DERICK	0.01	35923
648	RODRIGO	0.01	35923
649	GERRY	0.01	35923
650	STACEY	0.01	35923
651	CARMEN	0.01	35923
652	WILEY	0.01	35923
653	RIGOBERTO	0.01	35923
654	ALPHONSO	0.01	35923
655	TY	0.01	35923
656	SHELBY	0.01	35923
657	RICKIE	0.01	35923
658	NOE	0.01	35923
659	VERN	0.01	32657
660	BOBBIE	0.01	32657
661	REED	0.01	32657
662	JEFFERSON	0.01	32657
663	ELVIS	0.01	32657
664	BERNARDO	0.01	32657
665	MAURICIO	0.01	32657
666	HIRAM	0.01	32657
667	DONOVAN	0.01	32657
668	BASIL	0.01	32657
669	RILEY	0.01	32657
670	OLLIE	0.01	32657
671	NICKOLAS	0.01	32657
672	MAYNARD	0.01	32657
673	SCOT	0.01	32657
674	VINCE	0.01	32657
675	QUINCY	0.01	32657
676	EDDY	0.01	32657
677	SEBASTIAN	0.01	32657
678	FEDERICO	0.01	32657
679	ULYSSES	0.01	32657
680	HERIBERTO	0.01	32657
681	DONNELL	0.01	32657
682	COLE	0.01	32657
683	DENNY	0.01	32657
684	DAVIS	0.01	32657
685	GAVIN	0.01	32657
686	EMERY	0.01	32657
687	WARD	0.01	32657
688	ROMEO	0.01	32657
689	JAYSON	0.01	32657
690	DION	0.01	32657
691	DANTE	0.01	32657
692	CLEMENT	0.01	32657
693	COY	0.01	32657
694	ODELL	0.01	32657
695	MAXWELL	0.01	32657
696	JARVIS	0.01	32657
697	BRUNO	0.01	32657
698	ISSAC	0.01	32657
699	MARY	0.01	29391
700	DUDLEY	0.01	29391
701	BROCK	0.01	29391
702	SANFORD	0.01	29391
703	COLBY	0.01	29391
704	CARMELO	0.01	29391
705	BARNEY	0.01	29391
706	NESTOR	0.01	29391
707	HOLLIS	0.01	29391
708	STEFAN	0.01	29391
709	DONNY	0.01	29391
710	ART	0.01	29391
711	LINWOOD	0.01	29391
712	BEAU	0.01	29391
713	WELDON	0.01	29391
714	GALEN	0.01	29391
715	ISIDRO	0.01	29391
716	TRUMAN	0.01	29391
717	DELMAR	0.01	29391
718	JOHNATHON	0.01	29391
719	SILAS	0.01	29391
720	FREDERIC	0.01	29391
721	DICK	0.01	29391
722	KIRBY	0.01	29391
723	IRWIN	0.01	29391
724	CRUZ	0.01	29391
725	MERLIN	0.01	29391
726	MERRILL	0.01	29391
727	CHARLEY	0.01	29391
728	MARCELINO	0.01	29391
729	LANE	0.01	29391
730	HARRIS	0.01	29391
731	CLEO	0.01	29391
732	CARLO	0.01	29391
733	TRENTON	0.01	29391
734	KURTIS	0.01	29391
735	HUNTER	0.01	29391
736	AURELIO	0.01	29391
737	WINFRED	0.01	29391
738	VITO	0.01	29391
739	COLLIN	0.01	29391
740	DENVER	0.01	29391
741	CARTER	0.01	29391
742	LEONEL	0.01	26126
743	EMORY	0.01	26126
744	PASQUALE	0.01	26126
745	MOHAMMAD	0.01	26126
746	MARIANO	0.01	26126
747	DANIAL	0.01	26126
748	BLAIR	0.01	26126
749	LANDON	0.01	26126
750	DIRK	0.01	26126
751	BRANDEN	0.01	26126
752	ADAN	0.01	26126
753	NUMBERS	0.01	26126
754	CLAIR	0.01	26126
755	BUFORD	0.01	26126
756	GERMAN	0.01	26126
757	BERNIE	0.01	26126
758	WILMER	0.01	26126
759	JOAN	0.01	26126
760	EMERSON	0.01	26126
761	ZACHERY	0.01	26126
762	FLETCHER	0.01	26126
763	JACQUES	0.01	26126
764	ERROL	0.01	26126
765	DALTON	0.01	26126
766	MONROE	0.01	26126
767	JOSUE	0.01	26126
768	DOMINIQUE	0.01	26126
769	EDWARDO	0.01	26126
770	BOOKER	0.01	26126
771	WILFORD	0.01	26126
772	SONNY	0.01	26126
773	SHELTON	0.01	26126
774	CARSON	0.01	26126
775	THERON	0.01	26126
776	RAYMUNDO	0.01	26126
777	DAREN	0.01	26126
778	TRISTAN	0.01	26126
779	HOUSTON	0.01	26126
780	ROBBY	0.01	26126
781	LINCOLN	0.01	26126
782	JAME	0.01	26126
783	GENARO	0.01	26126
784	GALE	0.01	26126
785	BENNETT	0.01	26126
786	OCTAVIO	0.01	26126
787	CORNELL	0.01	26126
788	LAVERNE	0.01	26126
789	HUNG	0.01	26126
790	ARRON	0.01	26126
791	ANTONY	0.01	26126
792	HERSCHEL	0.01	22860
793	ALVA	0.01	22860
794	GIOVANNI	0.01	22860
795	GARTH	0.01	22860
796	CYRUS	0.01	22860
797	CYRIL	0.01	22860
798	RONNY	0.01	22860
799	STEVIE	0.01	22860
800	LON	0.01	22860
801	FREEMAN	0.01	22860
802	ERIN	0.01	22860
803	DUNCAN	0.01	22860
804	KENNITH	0.01	22860
805	CARMINE	0.01	22860
806	AUGUSTINE	0.01	22860
807	YOUNG	0.01	22860
808	ERICH	0.01	22860
809	CHADWICK	0.01	22860
810	WILBURN	0.01	22860
811	RUSS	0.01	22860
812	REID	0.01	22860
813	MYLES	0.01	22860
814	ANDERSON	0.01	22860
815	MORTON	0.01	22860
816	JONAS	0.01	22860
817	FOREST	0.01	22860
818	MITCHEL	0.01	22860
819	MERVIN	0.01	22860
820	ZANE	0.01	22860
821	RICH	0.01	22860
822	JAMEL	0.01	22860
823	LAZARO	0.01	22860
824	ALPHONSE	0.01	22860
825	RANDELL	0.01	22860
826	MAJOR	0.01	22860
827	JOHNIE	0.01	22860
828	JARRETT	0.01	22860
829	BROOKS	0.01	22860
830	ARIEL	0.01	22860
831	ABDUL	0.01	22860
832	DUSTY	0.01	22860
833	LUCIANO	0.01	22860
834	LINDSEY	0.01	22860
835	TRACEY	0.01	22860
836	SEYMOUR	0.01	22860
837	SCOTTIE	0.01	22860
838	EUGENIO	0.01	22860
839	MOHAMMED	0.01	22860
840	SANDY	0.01	22860
841	VALENTIN	0.01	22860
842	CHANCE	0.01	22860
843	ARNULFO	0.01	22860
844	LUCIEN	0.01	22860
845	FERDINAND	0.01	22860
846	THAD	0.01	22860
847	EZRA	0.01	22860
848	SYDNEY	0.01	22860
849	ALDO	0.01	22860
850	RUBIN	0.01	19594
851	ROYAL	0.01	19594
852	MITCH	0.01	19594
853	EARLE	0.01	19594
854	ABE	0.01	19594
855	WYATT	0.01	19594
856	MARQUIS	0.01	19594
857	LANNY	0.01	19594
858	KAREEM	0.01	19594
859	JAMAR	0.01	19594
860	BORIS	0.01	19594
861	ISIAH	0.01	19594
862	EMILE	0.01	19594
863	ELMO	0.01	19594
864	ARON	0.01	19594
865	LEOPOLDO	0.01	19594
866	EVERETTE	0.01	19594
867	JOSEF	0.01	19594
868	GAIL	0.01	19594
869	ELOY	0.01	19594
870	DORIAN	0.01	19594
871	RODRICK	0.01	19594
872	REINALDO	0.01	19594
873	LUCIO	0.01	19594
874	JERROD	0.01	19594
875	WESTON	0.01	19594
876	HERSHEL	0.01	19594
877	BARTON	0.01	19594
878	PARKER	0.01	19594
879	LEMUEL	0.01	19594
880	LAVERN	0.01	19594
881	BURT	0.01	19594
882	JULES	0.01	19594
883	GIL	0.01	19594
884	ELISEO	0.01	19594
885	AHMAD	0.01	19594
886	NIGEL	0.01	19594
887	EFREN	0.01	19594
888	ANTWAN	0.01	19594
889	ALDEN	0.01	19594
890	MARGARITO	0.01	19594
891	COLEMAN	0.01	19594
892	REFUGIO	0.01	19594
893	DINO	0.01	19594
894	OSVALDO	0.01	19594
895	LES	0.01	19594
896	DEANDRE	0.01	19594
897	NORMAND	0.01	19594
898	KIETH	0.01	19594
899	IVORY	0.01	19594
900	ANDREA	0.01	19594
901	TREY	0.01	19594
902	NORBERTO	0.01	19594
903	NAPOLEON	0.01	19594
904	JEROLD	0.01	19594
905	FRITZ	0.01	19594
906	ROSENDO	0.01	19594
907	MILFORD	0.01	19594
908	SANG	0.01	19594
909	DEON	0.01	19594
910	CHRISTOPER	0.01	19594
911	ALFONZO	0.01	19594
912	LYMAN	0.01	19594
913	JOSIAH	0.01	19594
914	BRANT	0.01	19594
915	WILTON	0.01	19594
916	RICO	0.01	19594
917	JAMAAL	0.01	19594
918	DEWITT	0.01	19594
919	CAROL	0.01	19594
920	BRENTON	0.01	19594
921	YONG	0.01	19594
922	OLIN	0.01	19594
923	FOSTER	0.01	19594
924	FAUSTINO	0.01	19594
925	CLAUDIO	0.01	19594
926	JUDSON	0.01	19594
927	GINO	0.01	19594
928	EDGARDO	0.01	19594
929	BERRY	0.01	19594
930	ALEC	0.01	19594
931	TANNER	0.01	19594
932	JARRED	0.01	19594
933	DONN	0.01	19594
934	TRINIDAD	0.01	16328
935	TAD	0.01	16328
936	SHIRLEY	0.01	16328
937	PRINCE	0.01	16328
938	PORFIRIO	0.01	16328
939	ODIS	0.01	16328
940	MARIA	0.01	16328
941	LENARD	0.01	16328
942	CHAUNCEY	0.01	16328
